SALESFORCE CONTACT ID,CLEANED PRACTICE AREAS.1,ERROR
0030e00002EMDZpAAP,Civil Trial;Labor and Employment;Civil Rights,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDZrAAP,Family;Criminal;Business,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDZtAAP,Probate and Trust Litigation;General Practice;Criminal Appellate;Civil Litigation;Civil Trial;Personal Injury;Criminal;Marital and Family;Real Estate,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDeyAAH,Corporate;Real Estate/Land Development;Construction;Debtor and Creditor;Business;Contracts;Commercial Litigation;Real Estate,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDf0AAH,Zoning; Planning and Land Use;Trusts and Estates;Real Estate/Land Development;Civil Litigation;Estate Planning;Construction; Trusts and Estates;Business;Wills;Contracts;Real Estate,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDf6AAH,Child and Family;Labor and Employment;Family;Civil Trial; Trusts and Estates;Appellate Practice;Business;Commercial Litigation;Workers' Compensation/Defense;Wills;Marital and Family;Administrative;Litigation/Trial Advocacy/Advocacy,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDf7AAH,Dispute Resolution; Child and Family;Insurance;Family;Corporate;Civil Litigation;Civil Trial; Arts and Sports;Debtor and Creditor;Health;Personal Injury;Entertainment;Contracts;Commercial Litigation;Real Estate,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDfKAAX,Debtor and Creditor;General Practice;Tax;Bankruptcy,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDkeAAH,Corporate;Civil Litigation;Civil Trial;Appellate Practice;Transportation;Trial;Contracts;Commercial Litigation,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0033000000HXmJiAAL, Health and Elder Care;Wills and Trusts; General Practice,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDkkAAH,Immigration and Nationality; Trusts and Estates;Business;Wills;Contracts;Intercultural/International Human Rights,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0033000000HXmJmAAL, Bankruptcy; Wills and Trusts; Environmental; Real Estate; Business Transactional;Business Litigation; General Practice,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDkmAAH,Product Liability;Insurance;Civil Litigation;Civil Trial;Personal Injury;Medical Malpractice;Professional Liability;Mediation;Litigation/Trial Advocacy/Advocacy,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0033000000HXmJoAAL, Tax;Health and Elder Care; Environmental; Real Estate; General Practice,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDkpAAH,Probate and Trust Litigation;Corporate;Civil Litigation;Estate Planning;Guardianship;Appellate Practice; Trusts and Estates;Wills;Elder;Real Estate,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDksAAH,Immigration and Nationality;State and Federal Government and Administrative Practice;General Practice;City/County/Local Government;Government and Public Policy; Trusts and Esta;Estate Planning;Personal Injury;Debtor and Creditor;Wills;Elder;Administrative,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDq6AAH,Criminal;Family;Criminal Appellate,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDqCAAX,Real Estate;Immigration and Nationality,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDqGAAX,Real Estate/Land Development;Real Estate,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDqKAAX,Child and Family;Labor and Employment;Family;Real Estate/Land Development;Criminal Appellate;Estate Planning;Civil Trial; Trusts and Estates;Real Estate;Wills;Criminal;Marital and Family;Mediation,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDqLAAX,General Practice;Civil Litigation;Health;Business; Trusts and Estates;Wills;Real Estate,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDqNAAX,Aviation;Banking;Business and Taxation;Corporate;Business;Contracts;Commercial Litigation,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMKhFAAX, Torts/Personal Injury/Property Damage;Business/Corporations,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMKhLAAX, Torts/Personal Injury/Property Damage;Constitutional/Civil Rights; Trial   Practice; Environmental/Natural   Resources/Transportation,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMKttAAH,Child and Family;Product Liability;Probate and Trust Litigation;Family;Civil Litigation;Civil Trial;Estate Planning;Personal Injury;Guardianship;Criminal;Marital and Family;Adoption,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMKu3AAH,Dispute Resolution;Arbitration;City/County/Local Government;Mediation;Corporate;Copyright;Business;Media;Government Contracts;Law and Government/Procurement;Entertainment;Contracts; Arts and Sports,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0033000000HXmKoAAL, Bankruptcy; Wills and Trusts; Employment;Other (See Details); Real Estate; Criminal; General Practice; Family,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMKuEAAX,Election;Criminal Appellate;Appellate Practice;Trial;Criminal; Campaign and Political;Litigation/Trial Advocacy/Advocacy,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMKuGAAX,Family;Immigration and Nationality,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0033000000HXmLJAA1,Family; General Practice; Employment,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0033000000HXmLKAA1, Real Estate;Wills and Trusts; General Practice,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMCzDAAX, Health and Elder Care; Insurance; Personal Injury; Environmental; Medical Malpractice;Business Litigation; General Practice; Professional Practices,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMCzEAAX, Business Transactional;Business Litigation,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMCzFAAX,Aviation;Civil Litigation;Civil Trial;Personal Injury,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMCzMAAX,Medical Malpractice;Commercial Litigation;Personal Injury,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMD4DAAX,Business;International Business;Commercial Litigation;Corporate,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMD4EAAX,Commercial Litigation;Civil Litigation;Construction,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMD4NAAX,Trusts and Estates;Corporate;Civil Litigation;Estate Planning;Business;Contracts;Elder,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMD4OAAX,Product Liability;Civil Litigation;Civil Trial;Personal Injury;Appellate Practice;Commercial Litigation,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMD4PAAX,Dispute Resolution;Banking;Insurance;General Practice;Corporate;Civil Litigation;Personal Injury;Debtor and Creditor;Real Estate;Consumer;Trial;Contracts;Commercial Litigation;Mediation;Litigation/Trial Advocacy/Advocacy,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMD4TAAX,Insurance;General Practice;Corporate;Construction;Civil Trial;Business;Contracts;Commercial Litigation;Real Estate;Litigation/Trial Advocacy/Advocacy,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMD4UAAX,Product Liability;Civil Trial;Personal Injury;Transportation;Commercial Litigation,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDA3AAP, Wills and Trusts;General Practice; Administrative; Government; Family,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDA8AAP,Arbitration;Mediation,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDA9AAP,Child and Family;Banking;Criminal;Guardianshi;Admiralty and Maritime;Civil Litigation;Civil Trial;Criminal Appellate;Debtor and Creditor;Agricultural;Appellate Practice;Elder;Commercial Litigation;Estate Planning;Consumer;Contracts;Administrative;Adoption,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDABAA5,Child and Family;Family; Trusts and Estates;Wills;Criminal;Marital and Family;Adoption,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EML8yAAH,Arbitration;Commercial Litigation;International,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EML8zAAH,Mergers and Acquisitions;Trusts and Estates;Corporate;Estate Planning;Contracts;Commercial Litigation;Real Estate;Litigation/Trial Advocacy/Advocacy,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EML9BAAX,Product Liability;Construction;Civil Trial;Personal Injury;Guardianship;Health;Medical Malpractice;Contracts;Marital and Family;Professional Liability;Commercial Litigation;Mediation,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EML9EAAX,Wills; Trusts and Estates;Real Estate,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDE0AAP,Dispute Resolution;Probate and Trust Litigation;General Practice;Admiralty and Maritime;Civil Litigation;Construction;Corporate;Estate Planning; Trusts and Estates;Business;Real Estate;Wills;Contracts;Commercial Litigation;Mediation,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMDE5AAP,Medical Malpractice;Personal Injury,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0013000000Cbd02AAB

Trigger.ContactBillingCounty: line 62, column 1"
