Salesforce Account Id,Cleaned Practice Areas
0014y00002aVfU3AAK,Other (See Details); Wills and Trusts; Criminal; General Practice; Real Estate; Environmental
0014y00002aVldPAAS,Other (See Details); General Practice; Consumer; Real Estate; Bankruptcy
0014y00002aViz8AAC,Government; General Practice; Administrative;Health and Elder Care
0014y00002aVkcqAAC,Wills and Trusts; Civil Rights; Busin; Tax; General Practice; Other (See Details); Constitutional; Bankruptcy; Real Estate; Family;Entertainment; Government; Administrative; Construction; Intellectual Property; Business Litigation; Professional Practices
0016000000oi1dSAAQ,Immigration; Civil Rights;  Wills and Trusts
0014y00002aVlIIAA0,Health and Elder Care; General Practice; Real Estate;Insurance
0014y00002aVfU4AAK,Business Litigation; Bankruptcy; General Practice; Employment; Securities; Health and Elder Care; Business Transactional
0014y00002aVkcrAAC,Immigration; General Practice
0014y00002ckGMBAA2,Environmental; Other (See Details)
0016000000JGWO4AAP,General Practice;Administrative
0014y00002aVldRAAS,Civil Rights; Tax;General Practice; Real Estate; Government; Administrative
0014y00002aVkcsAAC,Business Litigation; Bankruptcy; General Practice; Environmental; Business Transactional
0014y00002ckGMCAA2,Civil Rights; General Practice; Business Litigation;Bankruptcy
0016000000oj3qxAAA,Medical Malpractice;Personal Injury
0014y00002aVlIKAA0,Wills and Trusts; Criminal;General Practice; Real Estate; Health and Elder Care; Government; Administrative; Insurance; Personal Injury
0014y00002aVkZnAAK,Civil Rights; Tax;General Practice; Insurance; Bankruptcy
0014y00002aVizCAAS,Criminal; Employment;General Practice; Family; Personal Injury
0014y00002aVkctAAC,Health and Elder Care; General Practice; Employment;Administrative
0014y00002ckGMEAA2,Wills and Trusts; Employment;General Practice; Family; Personal Injury
0016000000pyP9hAAE,Tax; General Practice;Real Estate
0014y00002aVlILAA0,Wills and Trusts;General Practice; Real Estate; Immigration; Bankruptcy
0014y00002aVfU7AAK,Wills and Trusts; Employment;General Practice; Real Estate; Family
0014y00002aVkZoAAK,Government; General Practice; Administrative;Health and Elder Care
0014y00002aVldTAAS,Criminal; General Practice; Employment; Business Transactional; Real Estate; Health and Elder Care; Family;Workers Compensation; Business Litigation; Insurance; Construction; Personal Injury; Bankruptcy
0014y00002aVkcuAAC,General Practice; Employment;Workers Compensation; Construction; Personal Injury
0014y00002aVIX9AAO,Business Litigation; Bankruptcy; General Practice; Securities; Business Transactional
0013000000CboKAAAZ,Business Transactional;  Family
0016000000ohNcaAAE,Business Transactional; Business Litigation;Administrative
0014y00002aVfU8AAK,General Practice; Real Estate; Health and Elder Care
0014y00002aVldVAAS,Business Litigation; Civil Rights; Tax; General Practice; Business Transactional; Bankruptcy
0014y00002aVizEAAS,Criminal; General Practice;Family; Employment
0014y00002aVkcvAAC,Business Litigation; General Practice; Consumer; Business Transactional; Health and Elder Care; Insurance; Bankruptcy
0014y00002ckGMGAA2,Business Litigation; Civil Rights; General Practice; Employment; Real Estate; Construction
0013000000CayMQAAZ,Wills and Trusts;  Personal Injury;  Real Estate;Criminal;  Family
0010e00001ODpK0AAL,Employment;  Medical Malpractice;  Product Liability;  Business Transactional;  Personal Injury;Criminal;  Health and Elder Care;  Construction;  Intellectual Property; Business Litigation
0014y00002aVfU9AAK,Business Transactional; General Practice; Business Litigation;Bankruptcy
0014y00002aVgorAAC,Health and Elder Care; General Practice; Business Litigation;Insurance
0014y00002ckGR1AAM,Wills and Trusts;General Practice; Health and Elder Care; Insurance; Personal Injury
0014y00002aVfUAAA0,Criminal; General Practice; Government;Administrative
0014y00002aVgosAAC,Business Transactional; General Practice; Business Litigation;Bankruptcy
0014y00002aVizGAAS,Tax; General Practice; Real Estate;Wills and Trusts
0014y00002ckGMIAA2,Criminal; General Practice;Health and Elder Care; Government; Administrative
0013000000CbwgnAAB,Corporate; Contracts;Civil Litigation;Corporate; Debtor and Creditor; Business;Debtor and Creditor;Business; Workers Compensation;Civil Trial; Commercial Litigation; Family; Civil Litigation;Commercial Litigation;Contracts; Civil Trial; Bankruptcy;Bankruptcy
0014y00002ckGR2AAM,Wills and Trusts; Criminal;General Practice; Real Estate; Health and Elder Care
0014y00002aVfUBAA0,Business Litigation; General Practice; Employment; Real Estate; Construction
0014y00002aVgotAAC,General Practice; Business Transactional; Environmental;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0014y00002ckGMJAA2,Wills and Trusts; Criminal; Employment;General Practice; Real Estate; Family
0016000000ojI5TAAU,Personal Injury;Criminal;  Family
0014y00002ckGR3AAM,Professional Practices; General Practice;Medical Malpractice
0014y00002aVfUCAA0,Business Litigation; Wills and Trusts; Civil Rights; Tax; General Practice; Business Transactional; Real Estate; Environmental; Insurance; Bankruptcy
0014y00002aVgovAAC,Health and Elder Care; General Practice; Insurance;Personal Injury
0014y00002aVizIAAS,General Practice;Family; Employment
0014y00002ckGMKAA2,Tax; General Practice;Real Estate
0016000000ohNcdAAE,Wills and Trusts; Tax; General Practice; Business Transactional; Real Estate; Health and Elder Care;Workers Compensation; Administrative; Government; Business Litigation
0014y00002ckGR5AAM,General Practice;Bankruptcy
0014y00002aVfUDAA0,Business Litigation; General Practice; Employment; Business Transactional; Health and Elder Care; Administrative; Government; Bankruptcy
0014y00002aVgowAAC,Other (See Details); Government; General Practice; Administrative
0014y00002aVkd0AAC,Business Litigation; Bankruptcy; General Practice; Securities; Business Transactional
0014y00002ckGMLAA2,General Practice; Health and Elder Care;Insurance
0014y00002aVgoxAAC,Tax; General Practice;Real Estate
0014y00002aVizKAAS,General Practice; Employment; Business Transactional; Real Estate;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0014y00002ckGMMAA2,Other (See Details); General Practice; Securities; Business Transactional; Business Litigation; Bankruptcy
0014y00002ckGR7AAM,General Practice; Business Transactional; Environmental;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0014y00002aVlaIAAS,Business Litigation; Tax; General Practice; Consumer; Employment; Securities; Business Transactional; Real Estate; Health and Elder Care; Insurance; Construction; Bankruptcy
0014y00002aVgoyAAC,General Practice; Government;Administrative
0014y00002aVizLAAS,Wills and Trusts; General Practice; Consumer; Employment; Business Transactional; Real Estate; Health and Elder Care; Family;Workers Compensation; Business Litigation; Insurance; Construction; Personal Injury; Bankruptcy
0010e00001OCwuIAAT,Business Transactional;Real Estate
0014y00002aVlaFAAS,Immigration; General Practice
0014y00002aVgozAAC,Criminal; Consumer;General Practice; Real Estate; Environmental; Personal Injury; Bankruptcy
0014y00002aVmB4AAK,Business Transactional; General Practice; Business Litigation;Bankruptcy
0014y00002aVgp0AAC,General Practice; Health and Elder Care
0014y00002ckGMPAA2,General Practice; Consumer; Family;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0014y00002ckGMQAA2,Tax; General Practice; Real Estate;Wills and Trusts
0014y00002aVlaJAAS,Environmental; Bankruptcy; Real Estate; Insurance
0014y00002aVgp2AAC,Business Litigation; Wills and Trusts; General Practice; Employment; Business Transactional; Real Estate; Environmental; Bankruptcy
0014y00002aVmB6AAK,Business Transactional; General Practice; Business Litigation;Bankruptcy
0010e00001NW5aZAAT,Criminal; Employment;General Practice; Real Estate; Family
0014y00002ckGMSAA2,Health and Elder Care; General Practice; Insurance;Personal Injury
0016000000mWcqNAAS,Securities;Bankruptcy
0014y00002ckGRDAA2,Other (See Details); General Practice; Real Estate; Government; Administrative; Personal Injury
0014y00002ckGMTAA2,Business Litigation;Personal Injury
0014y00002ckGRFAA2,General Practice;Wills and Trusts
0014y00002aVlaNAAS,Transportation;Environmental
0014y00002aVgp6AAC,Intellectual Property; Civil Rights
0014y00002aVmBAAA0,General Practice;Wills and Trusts
0014y00002aVlaPAAS,Business Litigation; Business Transactional
0014y00002ckGMWAA2,Business Litigation; Bankruptcy; General Practice; Personal Injury; Business Transactional
0016000000ohLJMAA2,Criminal; General Practice; Government;Administrative
0014y00002ckGMXAA2,Business Litigation; Bankruptcy; General Practice; Securities; Insurance; Business Transactional
0014y00002ckGRIAA2,Employment;General Practice; Environmental; Insurance; Bankruptcy
0014y00002aVfMsAAK,Tax; General Practice;Real Estate
0014y00002aVgp9AAC,Business Litigation; Tax; General Practice; Securities; Business Transactional; Real Estate; Bankruptcy
0013000000CcOt3AAF,Business Transactional; Business Litigation;Real Estate
0014y00002ckGRJAA2,Civil Rights; Entertainment; Bankruptcy; General Practice; Tax; Consumer; Employment; Business Transactional; Real Estate; Environmental; Family; Administrative;Criminal; Construction; Personal Injury; Business Litigation
0014y00002aVlaSAAS,Criminal;Personal Injury
0014y00002aVgpAAAS,Civil Rights; General Practice; Employment; Business Transactional; Health and Elder Care;Workers Compensation; Business Litigation; Insurance; Construction; Personal Injury; Bankruptcy
0014y00002aVmBEAA0,Civil Rights; Criminal; General Practice;Antitrust; Business Litigation
0014y00002ckGMZAA2,Other (See Details); Wills and Trusts; General Practice; Business Transactional; Business Litigation; Bankruptcy
0010e00001NW5uaAAD,Insurance;Bankruptcy
0013000000CbitFAAR,Business Litigation;  Real Estate;Bankruptcy
0014y00002ckGRKAA2,Criminal; General Practice;Family; Employment
0014y00002aVfMvAAK,Transportation;General Practice; Environmental; Government; Administrative
0014y00002aVmEXAA0,Business Litigation; Employment
0014y00002aVgpBAAS,Wills and Trusts; Civil Rights; Bankruptcy; Consumer; Employment;General Practice; Real Estate; Family; Health and Elder Care; Business Transactional
0014y00002aVmBFAA0,Business Litigation; Tax; General Practice; Consumer; Employment; Business Transactional; Real Estate; Insurance; Construction; Bankruptcy
0014y00002ckGMaAAM,Insurance;Bankruptcy
0014y00002aVfMwAAK,General Practice; Health and Elder Care;Insurance
0014y00002aVmEUAA0,Business Litigation; Criminal; General Practice; Employment; Real Estate; Environmental; Family; Professional Practices; Administrative; Government; Construction; Medical Malpractice
0014y00002aVgpCAAS,Bankruptcy; General Practice; Tax; Civil ; Workers Compensation; Business Transactional; Real Estate; Health and Elder Care; Environmental; Family;Criminal; Insurance; Construction; Intellectual Property; Immigration; Personal Injury; Business Litigation
0014y00002ckGMbAAM,Business Litigation; Tax; General Practice; Business Transactional; Real Estate; Bankruptcy
0014y00002ckGRMAA2,Real Estate; General Practice; Insurance;Bankruptcy
0014y00002aVlaVAAS,Tax; General Practice;Real Estate
0014y00002aVfMxAAK,Business Transactional; General Practice; Business Litigation;Bankruptcy
0014y00002aVmEVAA0,Health and Elder Care; General Practice; Insurance;Personal Injury
0014y00002aVgFHAA0,Business Litigation; Civil Rights; Tax; General Practice; Securities; Business Transactional; Health and Elder Care; Insurance; Bankruptcy
0014y00002ckGMcAAM,Business Litigation; General Practice; Business Transactional; Health and Elder Care; Insurance; Bankruptcy
0014y00002ckGRNAA2,Business Transactional; General Practice; Business Litigation;Bankruptcy
0014y00002aVfMyAAK,Environmental; Real Estate
0014y00002aVmEWAA0,General Practice;Bankruptcy
0014y00002aVgFJAA0,Business Litigation; Civil Rights; Criminal; General Practice; Employment; Real Estate; Construction
0014y00002aVmBIAA0,Business Litigation; Bankruptcy; General Practice; Environmental; Business Transactional
0014y00002ckGROAA2,Wills and Trusts; Civil Rights; Bankruptcy; General Practice; Tax; Consumer; Employment; Securities; Business Transactional; Real Estate; Health and Elder Care; Family; Administrative;Criminal; Insurance; Personal Injury; Business Litigation
0014y00002aVfMzAAK,Business Litigation; Bankruptcy; General Practice; Real Estate; Business Transactional
0014y00002aVgFKAA0,Civil Rights; Tax;General Practice; Government; Administrative; Intellectual Property
0014y00002aVgpFAAS,Civil Rights; General Practice; Employment; Securities; Business Transactional; Business Litigation;Cyberspace; Government; Intellectual Property; Bankruptcy
0014y00002aVmBJAA0,Criminal; General Practice;Family; Employment
0014y00002aVigRAAS,Health and Elder Care; General Practice; Real Estate;Insurance
0014y00002aVlaYAAS,Intellectual Property;Business litigation
0014y00002aVmEZAA0,Business Litigation; Tax; General Practice; Business Transactional; Real Estate; Administrative; Government; Intellectual Property; Bankruptcy
0014y00002aVgpGAAS,Business Litigation; General Practice; Business Transactional; Intellectual Property; Bankruptcy
0014y00002aVigNAAS,Criminal; General Practice;Family; Employment
0016000000NLFKiAAP,Wills and Trusts; Criminal; General Practice; Employment; Securities; Family;Antitrust; Immigration; Personal Injury; Business Litigation
0016000000ogNx7AAE,General Practice; Business Litigation;Bankruptcy
