Salesforce Account Id,Cleaned Practice Areas
0014y00002aVhAWAA0,Environmental; General Practice; Construction;Workers Compensation; Business Transactional; Bankruptcy; Wills and Trusts; Business Litigation; Personal Injury
0014y00002aVgDbAAK,General Practice; Criminal;Family; Employment
0014y00002aVidwAAC,General Practice; Real Estate;Workers Compensation; Construction; Business Transactional; Bankruptcy; Business Litigation; Personal Injury
0014y00002aVhAXAA0,Employment;General Practice; Criminal; Family; Personal Injury; Immigration
0014y00002aVgDcAAK,General Practice; Administrative; Employment; Government;Health and Elder Care
0014y00002aVidxAAC,General Practice; Government;Administrative
0014y00002aVfthAAC,Consumer; General Practice; Administrative; Employment; Criminal; Bankruptcy; Family; Wills and Trusts;Other (See Details)
0014y00002aVhAYAA0,Business Litigation; Health and Elder Care; General Practice; Business Transactional; Bankruptcy
0014y00002aVidyAAC,General Practice; Government; Administrative;Other (See Details)
0014y00002aVftjAAC,Business Litigation; General Practice; Real Estate; Construction; Employment; Wills and Trusts
0014y00002aVhAbAAK,Tax;Real Estate; General Practice
0014y00002aVgDfAAK,Business Litigation; Consumer; General Practice; Real Estate; Construction; Administrative; Employment; Bankruptcy; Insurance; Government
0014y00002aVm7WAAS,Business Litigation; Entertainment; General Practice; Real Estate; Business Transactional; Bankruptcy; Wills and Trusts
0010e00001NVbrlAAD,Entertainment; Business Litigation;  Intellectual Property
0014y00002aVftkAAC,General Practice; Business Transactional; Business Litigation;Bankruptcy
0014y00002aVhAcAAK,Transportation; General Practice;Cyberspace; Administrative; Civil Rights; Tax; Government
0014y00002aVgDgAAK,General Practice; Business Transactional; Bankruptcy; Business Litigation;Other (See Details)
0014y00002aVm7XAAS,Tax;Environmental; Civil Rights; General Practice
0016000000ohM45AAE,Business Litigation; Business Transactional
0014y00002aVftlAAC,General Practice; Government;Administrative
0014y00002aVhAdAAK,General Practice;Immigration
0014y00002aVgDhAAK,Health and Elder Care; Consumer; General Practice; Real Estate;Workers Compensation; Construction; Business Transactional; Employment; Bankruptcy; Insurance; Business Litigation; Personal Injury
0014y00002aVm7YAAS,Business Litigation; Health and Elder Care; General Practice; Business Transactional; Employment; Bankruptcy
0014y00002aVftmAAC,Business Litigation; Entertainment; General Practice; Real Estate; Business Transactional; Bankruptcy; Wills and Trusts
0014y00002aVhAeAAK,Environmental; Real Estate; Administrative;General Practice; Criminal; Government
0014y00002aVHWZAA4,Business Litigation; General Practice; Business Transactional; Bankruptcy; Insurance
0016000000ogdkQAAQ,Health and Elder Care; General Practice; Construction;Workers Compensation; Insurance; Business Litigation; Personal Injury
0016000000ohM43AAE,General Practice; Business Transactional; Employment; Bankruptcy; Business Litigation;Other (See Details)
0014y00002aVftnAAC,Environmental; Personal Injury; Workers Compensation; General Practice; Real Estate; Construction;Cyberspace; Business Transactional; Employment; Bankruptcy; Business Litigation; Government
0014y00002aVhAfAAK,Business Litigation; Environmental; General Practice; Real Estate; Business Transactional; Bankruptcy
0014y00002aVm7bAAC,Health and Elder Care;General Practice
0014y000026bvW2AAI,Criminal;General Practice
0010e00001OGZwOAAX,Consumer; General Practice;Cyberspace; Bankruptcy; Civil Rights; Business Litigation; Tax; Government
0014y00002aVhAhAAK,Wills and Trusts; Real Estate; Tax; General Practice
0016000000ogdkTAAQ,Health and Elder Care; General Practice; Construction;Workers Compensation; Insurance; Business Litigation; Personal Injury
0014y00002aVftqAAC,General Practice; Criminal;Family; Employment
0016000000mWfTqAAK,Business Litigation; General Practice; Business Transactional; Securities; Bankruptcy
0014y00002aVhCVAA0,General Practice; Criminal; Real Estate;Environmental
0014y00002aVftrAAC,General Practice; Criminal;Personal Injury
0014y000026cFn1AAE,Health and Elder Care;  Intellectual Property
0014y00002aVi8aAAC,General Practice; Business Transactional; Securities;Cyberspace; Intellectual Property; Bankruptcy; Civil Rights; Business Litigation; Tax; Government
0014y00002aVftsAAC,Business Litigation; General Practice; Business Transactional; Securities; Bankruptcy
0014y00002aVgDpAAK,General Practice; Criminal; Real Estate;Environmental
0014y00002aVm7gAAC,Consumer; General Practice; Real Estate; Business Transactional; Bankruptcy; Wills and Trusts; Business Litigation;Other (See Details)
0013000000CcIE0AAN,Business Litigation;  Wills and Trusts
0013000000CaunkAAB,General Practice; Government;Administrative
0016000000ogdoZAAQ,Business Litigation; General Practice; Real Estate; Business Transactional; Bankruptcy; Insurance
0016000000HrRhoAAF,Family;Criminal
0014y00002aVhCTAA0,Business Litigation; General Practice; Employment; Family; Personal Injury
0014y00002aVi8bAAC,Health and Elder Care; Consumer; General Practice; Construction;Workers Compensation; Bankruptcy; Insurance; Business Litigation; Personal Injury
0014y00002aVZNRAA4,Business Litigation; Health and Elder Care; General Practice; Real Estate; Business Transactional; Administrative; Bankruptcy; Government
0014y00002aVgDqAAK,Business Litigation; General Practice; Business Transactional; Securities; Bankruptcy
0014y00002aVm7hAAC,Criminal;General Practice
0016000000ohM4CAAU,Medical Malpractice; Family
0014y00002aVhAmAAK,General Practice; Business Transactional;Cyberspace; Bankruptcy; Business Litigation; Government
0014y00002aVhCWAA0,Business Litigation; General Practice; Real Estate; Business Transactional; Bankruptcy; Wills and Trusts; Insurance
0014y00002aVm7jAAC,Real Estate;Personal Injury; Business Litigation
0014y000026bvVtAAI,Real Estate;General Practice
0014y00002aVftwAAC,Business Litigation; Health and Elder Care; General Practice; Employment; Insurance; Personal Injury
0014y00002aVlsAAAS,Business Litigation; Environmental; General Practice; Business Transactional; Bankruptcy
0014y00002aVgDtAAK,Health and Elder Care; Employment;General Practice; Criminal; Family; Wills and Trusts; Personal Injury
0014y00002aVm7kAAC,Entertainment; General Practice; Business Litigation; Professional Practices;Antitrust; Medical Malpractice
0014y000026bvVuAAI,Criminal; Native American
0014y00002aVi8fAAC,General Practice; Health and Elder Care; Real Estate;Insurance
0014y00002aVgDuAAK,General Practice; Business Transactional; Business Litigation;Bankruptcy
0014y00002aVm7lAAC,General Practice; Business Transactional; Business Litigation;Bankruptcy
0010e00001NTPruAAH,General Practice; Entertainment;Intellectual Property
0016000000pG2grAAC,Real Estate;Environmental
0014y00002aVi8gAAC,General Practice; Real Estate;Workers Compensation; Construction; Business Transactional; Bankruptcy; Insurance; Business Litigation; Personal Injury
0014y00002aVftyAAC,Business Litigation; General Practice; Real Estate; Business Transactional; Bankruptcy; Tax
0014y00002aVlsCAAS,Business Litigation; General Practice; Business Transactional; Intellectual Property; Bankruptcy
0014y00002aVgDvAAK,Business Litigation; General Practice; Real Estate; Business Transactional; Bankruptcy; Wills and Trusts
0014y00002aVi8hAAC,Employment;General Practice; Criminal; Family; Immigration
0014y00002aVlsEAAS,General Practice; Government;Administrative; Employment
0014y00002aVgDwAAK,Real Estate; Employment;General Practice; Family; Wills and Trusts; Tax
0014y000026bvVxAAI,Intellectual Property; General Practice; Real Estate; Administrative; Employment; Business litigation; Personal Injury; Immigration
0014y00002aVfu0AAC,General Practice; Administrative; Employment; Government;Health and Elder Care
0014y00002aVm7oAAC,Business Litigation; Employment
0014y000026bvVyAAI,Securities;General Practice
0014y000026cMSFAA2,General Practice; Construction;Workers Compensation; Business Transactional; Bankruptcy; Civil Rights; Business Litigation; Personal Injury
0014y00002aVi8kAAC,Business Litigation; General Practice; Business Transactional; Employment; Intellectual Property; Bankruptcy
0016000000ogdokAAA,Wills and Trusts; Business Transactional; Business Litigation; General Practice
0014y00002aVhCfAAK,General Practice;Environmental; Employment
0014y00002aVi8mAAC,Health and Elder Care; General Practice; Business Transactional;Cyberspace; Bankruptcy; Business Litigation; Government
0014y00002aVgu8AAC,Business Litigation; General Practice; Business Transactional; Employment; Family
0014y00002aVloLAAS,Wills and Trusts; Real Estate; Tax; General Practice
0016000000ogdolAAA,Business Litigation; Environmental; General Practice; Real Estate; Business Transactional; Bankruptcy
0014y00002aVhCgAAK,General Practice;Immigration; Employment
0014y00002aVi8nAAC,Health and Elder Care;General Practice
0014y00002aVguAAAS,Health and Elder Care; Consumer; General Practice; Real Estate;Workers Compensation; Construction; Business Transactional; Employment; Bankruptcy; Insurance; Civil Rights; Business Litigation; Personal Injury
0014y00002aVlsKAAS,Health and Elder Care; General Practice; Construction;Workers Compensation; Insurance; Personal Injury
0014y00002aVh5jAAC,Business Litigation; Entertainment; Environmental; General Practice; Real Estate; Business Transactional; Administrative; Bankruptcy; Wills and Trusts; Civil Rights; Government
0014y00002aVi8oAAC,Business Litigation; Civil Rights
0014y00002aVlsLAAS,Entertainment; Cyberspace; Environmental; Personal Injury; Consumer; General Practice; Real Estate; Business Transactional; Employment; Intellectual Property; Bankruptcy; Family;Criminal; Business Litigation; Government; Immigration
0014y00002aVloNAAS,General Practice; Criminal;Immigration
0016000000o4O8UAAU,Criminal; Business Litigation;General Practice
0016000000ohM9VAAU,Health and Elder Care;General Practice
0014y00002aVhCiAAK,Business Litigation; General Practice; Business Transactional; Bankruptcy; Insurance
0014y00002aVi8pAAC,Environmental; Workers Compensation; General Practice; Real Estate; Construction; Business Transactional; Employment; Bankruptcy;Criminal; Business Litigation; Personal Injury; Immigration
0014y00002aVguCAAS,Wills and Trusts; General Practice
0014y000026bvWgAAI,General Practice; Employment;Civil Rights; Business Litigation
0016000000mWeUDAA0,Transportation; Consumer
0014y00002aVh5gAAC,Business Litigation; General Practice; Business Transactional; Bankruptcy; Wills and Trusts
0014y00002aVi8qAAC,General Practice; Real Estate;Workers Compensation; Construction; Business Transactional; Employment; Intellectual Property; Bankruptcy; Business Litigation; Personal Injury
0014y00002aVguDAAS,General Practice;Family; Employment
0014y00002aVlsNAAS,Administrative; Employment;General Practice; Family; Government
0014y000026bvWiAAI,Business litigation; Immigration;General Practice
0013000000CbPNRAA3,Insurance;  Personal Injury
0010e00001N8WQEAA3,Business Litigation; General Practice; Business Transactional; Bankruptcy; Civil Rights; Tax
0016000000oiu1wAAA,Administrative; Construction; Real Estate; Civil Rights; Business Litigation; Estate Planning;Civil Litigation; Trusts and Estates;Debtor and Creditor; Civil Litigation; Bankruptcy; Family;Estate Planning;Wills;Civil Trial; Wills; Business Transactional;Real Estate; Wills and Trusts; Debtor and Creditor; Civil Trial
0014y00002aVh5hAAC,General Practice; Construction;Workers Compensation; Business Litigation; Personal Injury
0014y00002aVi8rAAC,Business Litigation; General Practice; Real Estate; Administrative; Government
0014y00002aVh5kAAC,Personal Injury; Administrative;General Practice; Criminal; Family; Government
0014y00002aVguFAAS,Business Litigation; Health and Elder Care; General Practice; Administrative; Government
0010e00001QRtQZAA1,Criminal;  Other (See Details)
0014y00002aVhCmAAK,Intellectual Property;Environmental
0014y00002aVlsQAAS,Business Litigation; Entertainment; General Practice; Real Estate; Construction; Business Transactional; Securities; Employment; Intellectual Property; Bankruptcy
0013000000Cc5RRAAZ,Real Estate;Bankruptcy
0014y00002aVguHAAS,Business Litigation; Environmental; Securities; Employment; Intellectual Property
0014y00002aVlsRAAS,Business Litigation; Health and Elder Care; Environmental; General Practice; Business Transactional; Bankruptcy; Insurance; Civil Rights
0013000000Cc3qhAAB,Wills and Trusts; Family; Employment; General Practice
0016000000ogdt6AAA,Business Litigation; Environmental; General Practice; Business Transactional; Bankruptcy; Wills and Trusts
0014y00002aVh5nAAC,Business Litigation; General Practice; Business Transactional; Administrative; Employment; Bankruptcy; Government
0014y00002aVjYzAAK,Wills and Trusts; Family; Employment; General Practice
0014y00002aViVJAA0,General Practice; Wills and Trusts;Environmental; Real Estate
0013200001BaQHfAAN,Business Litigation; General Practice; Business Transactional; Real Estate; Employment; Family; Civil Rights; Immigration
0014y00002aVh5oAAC,General Practice; Business Transactional; Business Litigation;Bankruptcy
0014y00002aViVKAA0,Transportation; Environmental; Real Estate; Administrative;General Practice; Criminal; Civil Rights
0014y000026bvWqAAI,Business Litigation;General Practice
0014y00002aVh5pAAC,Criminal;Civil Rights
0014y00002aVjYxAAK,Business Litigation; Environmental; General Practice; Business Transactional; Bankruptcy
0014y00002aVguKAAS,General Practice; Business Transactional;Cyberspace; Intellectual Property; Bankruptcy; Business Litigation; Government
0014y000026bvWsAAI,Wills and Trusts;Family
0013000000ENBYdAAP,Wills and Trusts;Family
